technology,dst_region,region,agent,sector,type,year,capacity,,,,,,,,,,,,,,,,,,,
COAL,Western,Western,A2,power,agent,2020,105.6456,,,,,,,,,,,,,,,,,,,
GAS_GT,Western,Western,A2,power,agent,2020,170.6728,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Western,A2,power,agent,2020,36.8277,,,,,,,,,,,,,,,,,,,
GEOTH,Western,Western,A2,power,agent,2020,9.9338,,,,,,,,,,,,,,,,,,,
HYD,Western,Western,A2,power,agent,2020,154.9364,,,,,,,,,,,,,,,,,,,
OIL,Western,Western,A2,power,agent,2020,26.0487,,,,,,,,,,,,,,,,,,,
PV_GND,Western,Western,A2,power,agent,2020,24.2827,,,,,,,,,,,,,,,,,,,
WIND_ON,Western,Western,A2,power,agent,2020,32.4821,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Northwest,A2,power,agent,2020,147.311,,,,,,,,,,,,,,,,,,,
GAS_GT,North,Northwest,A2,power,agent,2020,41.3815,,,,,,,,,,,,,,,,,,,
HYD,Northwest,Northwest,A2,power,agent,2020,30.2746,,,,,,,,,,,,,,,,,,,
OIL,Northwest,Northwest,A2,power,agent,2020,1.766,,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Northwest,A2,power,agent,2020,14.3804,,,,,,,,,,,,,,,,,,,
WIND_ON,Northwest,Northwest,A2,power,agent,2020,0.0631,,,,,,,,,,,,,,,,,,,
BIO,North,North,A2,power,agent,2020,0.2838,,,,,,,,,,,,,,,,,,,
GAS_GT,North,North,A2,power,agent,2020,137.9385,,,,,,,,,,,,,,,,,,,
HYD,North,North,A2,power,agent,2020,0.883,,,,,,,,,,,,,,,,,,,
OIL,North,North,A2,power,agent,2020,3.6266,,,,,,,,,,,,,,,,,,,
PV_GND,North,North,A2,power,agent,2020,35.7934,,,,,,,,,,,,,,,,,,,
BIO,Northeast,Northeast,A2,power,agent,2020,0.5992,,,,,,,,,,,,,,,,,,,
COAL,Northeast,Northeast,A2,power,agent,2020,41.6275,,,,,,,,,,,,,,,,,,,
GAS_GT,Northeast,Northeast,A2,power,agent,2020,452.8254,,,,,,,,,,,,,,,,,,,
HYD,Northeast,Northeast,A2,power,agent,2020,3.7212,,,,,,,,,,,,,,,,,,,
OIL,Northeast,Northeast,A2,power,agent,2020,7.0641,,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Northeast,A2,power,agent,2020,14.6327,,,,,,,,,,,,,,,,,,,
WIND_ON,Northeast,Northeast,A2,power,agent,2020,79.5338,,,,,,,,,,,,,,,,,,,
GAS_GT,BajaCalif,BajaCalif,A2,power,agent,2020,70.9245,,,,,,,,,,,,,,,,,,,
GEOTH,BajaCalif,BajaCalif,A2,power,agent,2020,17.0294,,,,,,,,,,,,,,,,,,,
OIL,BajaCalif,BajaCalif,A2,power,agent,2020,0.0631,,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalif,BajaCalif,A2,power,agent,2020,0.2208,,,,,,,,,,,,,,,,,,,
WIND_ON,BajaCalif,BajaCalif,A2,power,agent,2020,0.3154,,,,,,,,,,,,,,,,,,,
GAS_GT,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,3.5636,,,,,,,,,,,,,,,,,,,
OIL,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,14.9796,,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,2.6175,,,,,,,,,,,,,,,,,,,
WIND_ON,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2020,1.5768,,,,,,,,,,,,,,,,,,,
GAS_GT,Peninsular,Peninsular,A2,power,agent,2020,27.8936,,,,,,,,,,,,,,,,,,,
OIL,Peninsular,Peninsular,A2,power,agent,2020,0.5046,,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Peninsular,A2,power,agent,2020,21.9491,,,,,,,,,,,,,,,,,,,
PV_RFT,Peninsular,Peninsular,A2,power,agent,2020,0.1892,,,,,,,,,,,,,,,,,,,
WIND_ON,Peninsular,Peninsular,A2,power,agent,2020,8.0732,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Central,Central,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Central,Central,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Central,Central,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Eastern,Eastern,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Eastern,Eastern,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Eastern,Eastern,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Western,Western,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Western,Western,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Western,Western,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northwest,Northwest,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northwest,Northwest,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northwest,Northwest,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,North,North,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,North,North,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,North,North,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northeast,Northeast,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northeast,Northeast,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northeast,Northeast,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalif,BajaCalif,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalif,BajaCalif,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalif,BajaCalif,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Peninsular,Peninsular,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Peninsular,Peninsular,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Peninsular,Peninsular,A1,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Central,Central,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Central,Central,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Central,Central,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Eastern,Eastern,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Eastern,Eastern,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Eastern,Eastern,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Western,Western,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Western,Western,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Western,Western,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northwest,Northwest,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northwest,Northwest,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northwest,Northwest,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,North,North,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,North,North,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,North,North,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northeast,Northeast,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northeast,Northeast,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northeast,Northeast,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalif,BajaCalif,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalif,BajaCalif,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalif,BajaCalif,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Peninsular,Peninsular,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Peninsular,Peninsular,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Peninsular,Peninsular,A2,refinery,retrofit,2020,100,,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A1,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A1,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A1,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A1,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A1,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A1,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A1,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A1,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A1,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A2,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A2,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A2,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A2,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A2,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A2,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A2,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A2,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A2,gas,retrofit,2020,10000,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A1,residential,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A1,residential,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A1,residential,retrofit,2025,122.0088,,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A1,residential,retrofit,2025,61.0044,,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A1,residential,retrofit,2025,106.4872,,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A1,residential,retrofit,2025,53.2436,,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A1,residential,retrofit,2025,51.8901,,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A1,residential,retrofit,2025,25.9451,,,,,,,,,,,,,,,,,,,
e_tec,North,North,A1,residential,retrofit,2025,40.1682,,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A1,residential,retrofit,2025,20.0841,,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A1,residential,retrofit,2025,112.5007,,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A1,residential,retrofit,2025,56.2504,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A1,residential,retrofit,2025,19.9244,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A1,residential,retrofit,2025,9.9622,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2025,5.1159,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2025,2.558,,,,,,,,,,,,,,,,,,,
e_tec,Peninsular,Peninsular,A1,residential,retrofit,2025,16.2194,,,,,,,,,,,,,,,,,,,
e_tec2,Peninsular,Peninsular,A1,residential,retrofit,2025,8.1097,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A2,residential,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A2,residential,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A2,residential,retrofit,2025,122.0088,,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A2,residential,retrofit,2025,61.0044,,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A2,residential,retrofit,2025,106.4872,,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A2,residential,retrofit,2025,53.2436,,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A2,residential,retrofit,2025,51.8901,,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A2,residential,retrofit,2025,25.9451,,,,,,,,,,,,,,,,,,,
e_tec,North,North,A2,residential,retrofit,2025,40.1682,,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A2,residential,retrofit,2025,20.0841,,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A2,residential,retrofit,2025,112.5007,,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A2,residential,retrofit,2025,56.2504,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A2,residential,retrofit,2025,19.9244,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A2,residential,retrofit,2025,9.9622,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A2,residential,retrofit,2025,5.1159,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A2,residential,retrofit,2025,2.558,,,,,,,,,,,,,,,,,,,
e_tec,Peninsular,Peninsular,A2,residential,retrofit,2025,16.2194,,,,,,,,,,,,,,,,,,,
e_tec2,Peninsular,Peninsular,A2,residential,retrofit,2025,8.1097,,,,,,,,,,,,,,,,,,,
com_tec,Central,Central,A1,commercial,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Central,Central,A1,commercial,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
com_tec,Eastern,Eastern,A1,commercial,retrofit,2025,122.0088,,,,,,,,,,,,,,,,,,,
com_tec2,Eastern,Eastern,A1,commercial,retrofit,2025,61.0044,,,,,,,,,,,,,,,,,,,
com_tec,Western,Western,A1,commercial,retrofit,2025,106.4872,,,,,,,,,,,,,,,,,,,
com_tec2,Western,Western,A1,commercial,retrofit,2025,53.2436,,,,,,,,,,,,,,,,,,,
com_tec,Northwest,Northwest,A1,commercial,retrofit,2025,51.8901,,,,,,,,,,,,,,,,,,,
com_tec2,Northwest,Northwest,A1,commercial,retrofit,2025,25.9451,,,,,,,,,,,,,,,,,,,
com_tec,North,North,A1,commercial,retrofit,2025,40.1682,,,,,,,,,,,,,,,,,,,
com_tec2,North,North,A1,commercial,retrofit,2025,20.0841,,,,,,,,,,,,,,,,,,,
com_tec,Northeast,Northeast,A1,commercial,retrofit,2025,112.5007,,,,,,,,,,,,,,,,,,,
com_tec2,Northeast,Northeast,A1,commercial,retrofit,2025,56.2504,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalif,BajaCalif,A1,commercial,retrofit,2025,19.9244,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalif,BajaCalif,A1,commercial,retrofit,2025,9.9622,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalifSouth,BajaCalifSouth,A1,commercial,retrofit,2025,5.1159,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalifSouth,BajaCalifSouth,A1,commercial,retrofit,2025,2.558,,,,,,,,,,,,,,,,,,,
com_tec,Peninsular,Peninsular,A1,commercial,retrofit,2025,16.2194,,,,,,,,,,,,,,,,,,,
com_tec2,Peninsular,Peninsular,A1,commercial,retrofit,2025,8.1097,,,,,,,,,,,,,,,,,,,
com_tec,Central,Central,A2,commercial,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Central,Central,A2,commercial,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
com_tec,Eastern,Eastern,A2,commercial,retrofit,2025,122.0088,,,,,,,,,,,,,,,,,,,
com_tec2,Eastern,Eastern,A2,commercial,retrofit,2025,61.0044,,,,,,,,,,,,,,,,,,,
com_tec,Western,Western,A2,commercial,retrofit,2025,106.4872,,,,,,,,,,,,,,,,,,,
com_tec2,Western,Western,A2,commercial,retrofit,2025,53.2436,,,,,,,,,,,,,,,,,,,
com_tec,Northwest,Northwest,A2,commercial,retrofit,2025,51.8901,,,,,,,,,,,,,,,,,,,
com_tec2,Northwest,Northwest,A2,commercial,retrofit,2025,25.9451,,,,,,,,,,,,,,,,,,,
com_tec,North,North,A2,commercial,retrofit,2025,40.1682,,,,,,,,,,,,,,,,,,,
com_tec2,North,North,A2,commercial,retrofit,2025,20.0841,,,,,,,,,,,,,,,,,,,
com_tec,Northeast,Northeast,A2,commercial,retrofit,2025,112.5007,,,,,,,,,,,,,,,,,,,
com_tec2,Northeast,Northeast,A2,commercial,retrofit,2025,56.2504,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalif,BajaCalif,A2,commercial,retrofit,2025,19.9244,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalif,BajaCalif,A2,commercial,retrofit,2025,9.9622,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2025,5.1159,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2025,2.558,,,,,,,,,,,,,,,,,,,
com_tec,Peninsular,Peninsular,A2,commercial,retrofit,2025,16.2194,,,,,,,,,,,,,,,,,,,
com_tec2,Peninsular,Peninsular,A2,commercial,retrofit,2025,8.1097,,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A1,industry,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A1,industry,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A1,industry,retrofit,2025,122.0088,,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A1,industry,retrofit,2025,61.0044,,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A1,industry,retrofit,2025,106.4872,,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A1,industry,retrofit,2025,53.2436,,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A1,industry,retrofit,2025,51.8901,,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A1,industry,retrofit,2025,25.9451,,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A1,industry,retrofit,2025,40.1682,,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A1,industry,retrofit,2025,20.0841,,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A1,industry,retrofit,2025,112.5007,,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A1,industry,retrofit,2025,56.2504,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A1,industry,retrofit,2025,19.9244,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A1,industry,retrofit,2025,9.9622,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2025,5.1159,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2025,2.558,,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A1,industry,retrofit,2025,16.2194,,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A1,industry,retrofit,2025,8.1097,,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A2,industry,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A2,industry,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A2,industry,retrofit,2025,122.0088,,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A2,industry,retrofit,2025,61.0044,,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A2,industry,retrofit,2025,106.4872,,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A2,industry,retrofit,2025,53.2436,,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A2,industry,retrofit,2025,51.8901,,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A2,industry,retrofit,2025,25.9451,,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A2,industry,retrofit,2025,40.1682,,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A2,industry,retrofit,2025,20.0841,,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A2,industry,retrofit,2025,112.5007,,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A2,industry,retrofit,2025,56.2504,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A2,industry,retrofit,2025,19.9244,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A2,industry,retrofit,2025,9.9622,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2025,5.1159,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2025,2.558,,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A2,industry,retrofit,2025,16.2194,,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A2,industry,retrofit,2025,8.1097,,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A1,transport,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A1,transport,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A1,transport,retrofit,2025,122.0088,,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A1,transport,retrofit,2025,61.0044,,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A1,transport,retrofit,2025,106.4872,,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A1,transport,retrofit,2025,53.2436,,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A1,transport,retrofit,2025,51.8901,,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A1,transport,retrofit,2025,25.9451,,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A1,transport,retrofit,2025,40.1682,,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A1,transport,retrofit,2025,20.0841,,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A1,transport,retrofit,2025,112.5007,,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A1,transport,retrofit,2025,56.2504,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A1,transport,retrofit,2025,19.9244,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A1,transport,retrofit,2025,9.9622,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2025,5.1159,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2025,2.558,,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A1,transport,retrofit,2025,16.2194,,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A1,transport,retrofit,2025,8.1097,,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A2,transport,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A2,transport,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2025,122.0088,,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2025,61.0044,,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A2,transport,retrofit,2025,106.4872,,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A2,transport,retrofit,2025,53.2436,,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A2,transport,retrofit,2025,51.8901,,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A2,transport,retrofit,2025,25.9451,,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A2,transport,retrofit,2025,40.1682,,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A2,transport,retrofit,2025,20.0841,,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A2,transport,retrofit,2025,112.5007,,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A2,transport,retrofit,2025,56.2504,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A2,transport,retrofit,2025,19.9244,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A2,transport,retrofit,2025,9.9622,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2025,5.1159,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2025,2.558,,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A2,transport,retrofit,2025,16.2194,,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A2,transport,retrofit,2025,8.1097,,,,,,,,,,,,,,,,,,,
agr_tec,Central,Central,A1,agriculture,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Central,Central,A1,agriculture,retrofit,2025,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Eastern,Eastern,A1,agriculture,retrofit,2025,10000,,,,,,,,,,,,,,,,,,,
